STUDYNO	EDITION	PART	IDNO	FIPS_ST	FIPS_CTY	CPOPARST	CPOPCRIM	AG_ARRST	AG_OFF	COVIND	VIOL	PROPERTY	MURDER	RAPE	ROBBERY	AGASSLT	BURGLRY	LARCENY	MVTHEFT	ARSON
9999	1	4	995	20	195	2900	2900	2	2	94.819	10	35	0	0	0	10	12	22	2	1
9999	1	4	996	20	197	6898	6390	4	3	92.4713	10	98	0	0	0	10	39	47	12	2
9999	1	4	997	20	199	1517	1517	1	1	83.3333	0	0	0	0	0	0	0	0	0	0
9999	1	4	998	20	201	5533	5533	1	1	100	4	24	0	0	0	4	8	12	4	0
9999	1	4	999	20	203	2130	2130	1	1	100	1	30	0	0	0	1	15	15	0	0
9999	1	4	1000	20	205	8704	8704	3	3	97.8018	18	149	1	1	0	16	41	95	12	1
9999	1	4	1001	20	207	3062	3062	2	2	100	8	53	0	2	0	6	14	33	6	5
9999	1	4	1002	20	209	163625	12037	8	7	57.8023	87	547	0	12	12	63	63	425	59	5
9999	1	4	1003	20	777	0	0	4	4	100	2	24	0	0	0	2	10	12	2	0
9999	1	4	1004	21	1	19091	19091	4	3	100	7	51	0	2	0	5	24	19	8	0
9999	1	4	1005	21	3	20743	20743	3	2	100	30	251	2	10	2	15	90	130	32	1
9999	1	4	1006	21	5	22064	22064	4	2	100	21	164	0	5	7	9	49	99	16	0
9999	1	4	1007	21	7	8195	8195	3	2	100	7	63	0	2	1	4	28	29	6	1
9999	1	4	1008	21	9	43822	43822	5	4	100	62	665	1	17	8	37	195	403	67	4
9999	1	4	1009	21	11	12343	12343	3	2	100	5	52	0	2	1	1	19	28	4	0
9999	1	4	1010	21	13	27044	27044	5	4	100	50	730	1	6	13	29	128	571	31	5
9999	1	4	1011	21	15	129325	129325	5	3	100	173	2502	4	47	55	68	334	2007	160	11
9999	1	4	1012	21	17	20143	20130	4	3	100	25	347	0	4	5	15	113	215	19	1
9999	1	4	1013	21	19	48022	48022	7	4	100	76	1094	2	26	14	34	209	834	51	10
9999	1	4	1014	21	21	30026	30020	5	4	100	36	375	0	10	8	17	135	204	36	4
9999	1	4	1015	21	23	8277	8277	4	3	100	3	57	0	1	1	1	22	31	4	0
9999	1	4	1016	21	25	13398	13398	3	2	100	4	36	0	2	0	2	10	23	3	1
9999	1	4	1017	21	27	19995	19995	5	4	100	16	87	1	3	0	11	25	47	15	0
9999	1	4	1018	21	29	79490	79490	9	6	100	107	1443	3	36	26	42	335	923	184	9
9999	1	4	1019	21	31	12969	12969	3	2	100	8	109	0	2	0	5	37	58	14	2
9999	1	4	1020	21	33	12607	12607	3	2	100	26	304	0	10	3	12	120	162	22	1
9999	1	4	1021	21	35	38504	38504	4	3	100	71	927	2	23	12	34	234	656	36	4
9999	1	4	1022	21	37	92267	92267	14	13	100	124	1750	1	38	48	37	263	1359	128	8
9999	1	4	1023	21	39	4825	4825	3	2	100	2	26	0	1	0	1	9	16	1	0
9999	1	4	1024	21	41	10668	10668	3	2	100	9	84	0	1	2	6	21	53	10	0
9999	1	4	1025	21	43	27018	27018	5	3	100	16	171	0	3	6	6	42	115	14	1
9999	1	4	1026	21	45	15764	15764	3	2	100	5	64	0	2	0	2	29	22	12	0
9999	1	4	1027	21	47	73076	73076	7	5	99.8982	167	1690	6	41	62	57	405	1172	113	6
9999	1	4	1028	21	49	35750	35750	4	3	100	70	1250	1	24	21	24	253	926	70	1
9999	1	4	1029	21	51	20860	20860	4	2	100	21	161	1	3	2	14	49	76	37	3
9999	1	4	1030	21	53	10145	10145	3	2	100	8	35	1	2	2	3	8	14	13	0
9999	1	4	1031	21	55	9148	9148	3	2	100	7	92	0	2	2	3	35	51	7	0
9999	1	4	1032	21	57	6732	6732	3	2	100	3	20	0	1	0	2	5	12	3	0
9999	1	4	1033	21	59	99678	99678	3	2	100	187	3212	3	58	53	71	640	2298	274	20
9999	1	4	1034	21	61	11959	11959	3	2	100	9	34	0	2	0	6	17	13	4	1
9999	1	4	1035	21	63	7594	7594	3	1	100	2	5	0	1	0	1	2	2	1	0
9999	1	4	1036	21	65	14298	14298	5	4	100	6	36	0	2	1	3	10	22	4	0
9999	1	4	1037	21	67	317853	317853	9	7	100	1185	13963	28	244	588	325	2558	10183	1222	49
9999	1	4	1038	21	69	14670	14670	3	2	100	10	73	0	3	0	7	29	35	9	0
9999	1	4	1039	21	71	37298	37298	8	6	100	19	141	0	5	3	11	48	78	14	2
9999	1	4	1040	21	73	50541	50541	11	8	100	143	1438	5	22	42	75	347	978	112	5
9999	1	4	1041	21	75	6123	6123	4	3	97.0521	4	116	0	2	0	3	35	75	7	0
9999	1	4	1042	21	77	8632	8632	4	2	100	5	71	0	1	0	4	23	42	6	1
9999	1	4	1043	21	79	17279	17279	4	2	100	16	117	0	3	2	10	42	66	10	0
9999	1	4	1044	21	81	24748	24748	4	3	100	18	216	0	6	4	7	45	155	16	2
9999	1	4	1045	21	83	37425	37425	5	4	100	57	601	1	18	12	26	184	375	42	3
9999	1	4	1046	21	85	26280	26280	5	4	100	23	236	0	7	0	15	71	137	27	2
9999	1	4	1047	21	87	10955	10955	3	2	100	3	51	0	2	0	1	17	28	6	0
9999	1	4	1048	21	89	35868	35868	9	8	100	18	168	0	6	2	10	45	111	12	3
9999	1	4	1049	21	91	8712	8712	4	3	100	5	27	0	1	1	3	7	18	2	0
9999	1	4	1050	21	93	106223	106223	9	7	100	196	1357	6	57	53	80	354	897	106	15
9999	1	4	1051	21	95	27382	27382	8	7	100	16	107	0	6	3	6	23	79	5	2
9999	1	4	1052	21	97	18734	18734	3	2	100	26	279	0	6	7	13	92	170	17	0
9999	1	4	1053	21	99	18488	18488	4	3	100	10	69	0	2	0	8	31	30	8	0
9999	1	4	1054	21	101	46392	46392	3	2	100	78	954	2	15	26	36	248	635	71	2
9999	1	4	1055	21	103	15652	15652	4	3	100	5	55	0	2	0	2	16	32	6	0
9999	1	4	1056	21	105	4557	4557	3	2	94.0549	5	33	0	2	1	2	9	22	1	1
9999	1	4	1057	21	107	46049	46049	5	4	100	58	694	3	10	11	35	189	445	60	5
9999	1	4	1058	21	109	13310	13310	4	2	100	6	79	0	2	1	3	40	30	9	1
9999	1	4	1059	21	111	767286	767222	25	23	100	5010	33865	135	309	1652	2913	6567	22495	4803	30
9999	1	4	1060	21	113	52585	52585	6	3	100	74	1408	1	21	30	22	339	989	81	4
9999	1	4	1061	21	115	23108	23108	3	2	100	16	131	0	6	0	10	25	89	16	1
9999	1	4	1062	21	117	165866	165866	16	15	100	376	2786	6	100	154	115	577	1984	225	20
9999	1	4	1063	21	119	15554	15554	3	2	100	4	21	0	2	0	1	6	11	3	0
9999	1	4	1064	21	121	29886	31674	3	3	100	25	249	0	6	6	13	85	118	46	3
9999	1	4	1065	21	123	14237	14237	3	2	100	7	61	0	2	0	5	16	34	11	1
9999	1	4	1066	21	125	60258	60258	5	4	100	63	797	4	16	18	25	220	485	91	4
9999	1	4	1067	21	127	15702	15702	3	2	100	9	96	0	2	1	5	41	34	20	1
9999	1	4	1068	21	129	6573	6573	4	3	93.2286	1	19	0	1	0	1	8	4	7	0
9999	1	4	1069	21	131	10589	10589	3	2	100	5	19	0	1	0	4	7	8	4	0
9999	1	4	1070	21	133	22825	22825	5	4	100	17	47	0	6	3	8	17	24	5	1
9999	1	4	1071	21	135	13638	13638	3	2	100	3	28	0	2	0	1	15	12	1	0
9999	1	4	1072	21	137	24341	24382	5	6	100	12	112	0	3	2	6	47	40	25	1
9999	1	4	1073	21	139	9264	9264	2	1	100	3	70	0	1	1	1	30	32	9	0
9999	1	4	1074	21	141	26897	26897	7	6	100	50	422	2	9	10	28	132	267	23	4
9999	1	4	1075	21	143	8296	8296	4	2	100	3	66	0	1	0	2	24	39	3	0
9999	1	4	1076	21	145	64852	64852	5	3	100	167	1722	3	52	36	75	314	1286	122	11
9999	1	4	1077	21	147	17779	17779	4	1	100	6	78	0	2	0	4	31	35	13	0
9999	1	4	1078	21	149	9503	9503	3	1	100	6	55	0	1	0	5	23	25	7	0
9999	1	4	1079	21	151	88693	88693	5	4	100	149	2549	1	53	52	43	572	1801	176	9
9999	1	4	1080	21	153	12698	12698	3	2	100	6	26	0	1	2	2	7	14	5	0
9999	1	4	1081	21	155	19260	19260	3	2	100	20	188	0	5	8	7	60	114	14	0
9999	1	4	1082	21	157	30997	30997	4	3	100	28	389	0	13	2	13	109	239	42	1
9999	1	4	1083	21	159	12181	12181	3	2	100	7	64	0	2	0	4	13	44	7	0
9999	1	4	1084	21	161	17003	17003	3	2	100	32	402	0	8	11	12	87	301	13	0
9999	1	4	1085	21	163	27746	27746	4	3	100	18	172	0	3	1	13	78	69	25	1
9999	1	4	1086	21	165	6352	6352	2	1	100	2	25	0	1	0	2	14	8	4	0
9999	1	4	1087	21	167	21399	21399	4	3	97.3667	20	219	0	4	0	15	79	115	25	0
9999	1	4	1088	21	169	9857	9857	3	2	100	10	113	0	1	2	7	51	47	15	0
9999	1	4	1089	21	171	10597	10597	5	4	100	4	13	0	1	1	2	4	6	3	2
9999	1	4	1090	21	173	27797	27797	4	3	100	40	656	0	10	19	10	178	430	48	3
9999	1	4	1091	21	175	13170	13170	3	2	100	3	25	0	2	0	1	5	18	2	0
9999	1	4	1092	21	177	31062	31062	7	5	100	23	195	1	5	2	15	44	137	15	1
9999	1	4	1093	21	179	45391	45391	6	4	100	50	467	4	18	9	20	138	263	67	4
9999	1	4	1094	21	181	7113	7126	4	3	100	7	20	0	1	1	5	6	11	3	0
9999	1	4	1095	21	183	24267	24267	6	5	100	33	143	0	10	2	21	48	75	20	0
9999	1	4	1096	21	185	65674	65738	5	5	100	60	664	1	14	14	31	169	449	46	2
9999	1	4	1097	21	187	10697	10697	4	2	100	2	59	0	1	0	1	27	29	3	0
9999	1	4	1098	21	189	4398	4398	3	2	100	7	52	0	1	2	4	20	27	4	0
9999	1	4	1099	21	191	14297	14297	4	3	100	11	97	0	3	1	7	25	63	9	1
9999	1	4	1100	21	193	27318	27318	4	2	100	13	316	0	6	3	3	37	263	16	1
9999	1	4	1101	21	195	61119	61119	7	4	100	34	608	2	17	6	9	90	506	12	1
9999	1	4	1102	21	197	12183	12183	4	3	100	7	131	0	1	2	3	38	86	7	0
9999	1	4	1103	21	199	63869	63834	10	9	100	70	1033	1	16	16	37	322	596	115	9
9999	1	4	1104	21	201	2110	2110	3	2	100	0	4	0	0	0	0	1	4	0	0
9999	1	4	1105	21	203	16901	16901	4	3	100	10	88	0	2	2	5	40	30	17	2
9999	1	4	1106	21	205	23979	23979	4	3	100	26	272	0	12	4	10	53	210	9	4
9999	1	4	1107	21	207	17665	17665	4	3	100	12	117	0	4	0	7	33	74	11	0
9999	1	4	1108	21	209	53423	53423	9	4	100	80	1169	1	24	26	30	220	873	76	5
9999	1	4	1109	21	211	46289	46289	5	3	100	46	731	1	16	12	18	155	539	37	4
9999	1	4	1110	21	213	18122	18122	3	2	100	37	322	0	10	8	19	78	226	19	0
9999	1	4	1111	21	215	18037	18037	3	2	100	7	91	0	3	0	4	34	51	7	1
9999	1	4	1112	21	217	25571	25571	4	2	100	45	559	3	12	10	19	161	361	36	1
9999	1	4	1113	21	219	12540	12540	5	4	100	13	107	0	1	4	7	55	41	11	0
9999	1	4	1114	21	221	14198	14198	4	3	100	19	176	0	4	3	12	39	125	12	0
9999	1	4	1115	21	223	8753	8753	2	1	100	4	16	0	1	0	3	7	8	1	0
9999	1	4	1116	21	225	14988	14988	5	4	100	8	110	1	2	1	4	30	74	6	2
9999	1	4	1117	21	227	124533	124533	8	6	100	277	3405	6	81	91	100	599	2608	198	10
9999	1	4	1118	21	229	12116	12116	3	2	100	9	66	0	1	2	5	24	33	9	0
9999	1	4	1119	21	231	20372	20372	3	2	100	17	150	0	3	3	10	51	82	18	1
9999	1	4	1120	21	233	13074	13074	5	4	100	6	57	0	1	1	3	17	31	9	0
9999	1	4	1121	21	235	37958	36170	4	3	100	27	403	0	9	6	12	115	217	71	6
9999	1	4	1122	21	237	7234	7234	2	1	100	4	17	0	1	0	3	8	4	5	0
9999	1	4	1123	21	239	25923	25923	4	2	100	21	446	0	7	4	9	117	309	19	1
9999	1	4	1124	22	1	62063	62510	4	6	98.7959	286	1573	12	1	43	230	617	776	180	0
9999	1	4	1125	22	3	25585	25585	3	3	100	43	237	0	6	4	33	22	196	19	0
9999	1	4	1126	22	5	121510	121510	2	2	100	414	3820	5	32	50	327	644	2935	241	5
9999	1	4	1127	22	7	22665	22665	1	1	100	85	240	0	3	6	76	38	192	10	1
9999	1	4	1128	22	9	40770	38662	6	5	99.8062	203	983	3	11	12	177	304	653	26	5
9999	1	4	1129	22	11	36972	36463	2	2	100	37	310	1	2	2	32	46	247	17	5
9999	1	4	1130	22	13	13634	12214	2	1	100	63	254	1	10	8	44	92	147	15	0
9999	1	4	1131	22	15	123749	126318	6	7	100	695	4090	6	40	113	536	729	3093	268	6
9999	1	4	1132	22	17	252348	249779	6	6	100	1930	11476	43	157	495	1235	2537	8123	816	67
9999	1	4	1133	22	19	199269	199269	8	8	100	1340	8666	14	101	192	1033	3129	4989	548	8
9999	1	4	1134	22	21	9930	9930	1	1	100	21	248	0	0	1	20	58	180	10	0
9999	1	4	1135	22	23	6778	6778	1	1	100	19	124	0	2	0	17	9	111	4	0
9999	1	4	1136	22	25	10068	10068	1	1	100	38	120	0	0	3	35	42	72	6	0
9999	1	4	1137	22	27	16074	13928	2	1	100	11	83	0	2	0	9	23	53	7	2
9999	1	4	1138	22	29	19940	19940	3	3	100	124	494	5	4	8	107	136	332	26	2
9999	1	4	1139	22	31	27034	27034	2	2	100	123	591	1	6	5	111	203	359	29	0
9999	1	4	1140	22	33	446459	446459	7	6	100	2686	18528	63	183	1047	1393	3847	13649	1032	145
9999	1	4	1141	22	35	7202	7202	2	2	95.9085	54	32	1	2	5	46	13	18	1	0
9999	1	4	1142	22	37	19537	19537	4	4	100	104	146	0	5	4	95	33	97	16	0
9999	1	4	1143	22	39	33586	33585	4	4	91.9071	58	1084	1	1	6	50	238	839	7	0
9999	1	4	1144	22	41	20260	20260	1	1	100	38	126	1	2	0	35	34	80	12	0
9999	1	4	1145	22	43	22266	21545	4	3	100	9	145	0	3	0	6	62	78	5	0
9999	1	4	1146	22	45	74023	74023	1	1	100	136	1541	0	4	64	68	439	1085	17	2
9999	1	4	1147	22	47	32930	32930	4	4	100	363	918	3	11	18	331	202	698	18	0
9999	1	4	1148	22	49	15720	15720	2	2	100	6	52	0	2	0	4	19	31	2	2
9999	1	4	1149	22	51	435507	435507	5	5	100	1863	14486	52	98	490	1223	1907	11703	876	64
9999	1	4	1150	22	53	31296	16108	4	3	97.1629	80	442	1	1	4	73	101	327	14	0
9999	1	4	1151	22	55	243124	230144	8	6	100	1027	8966	23	34	192	778	1620	6775	571	28
9999	1	4	1152	22	57	98324	98324	4	4	100	411	2468	9	25	38	339	771	1617	80	8
9999	1	4	1153	22	59	14934	14934	3	3	100	41	47	2	1	2	36	17	27	3	0
9999	1	4	1154	22	61	47797	47797	4	4	100	196	993	3	9	32	152	208	753	32	1
9999	1	4	1155	22	63	139208	138705	7	6	100	370	3867	3	30	24	313	1082	2754	31	0
9999	1	4	1156	22	65	11363	11363	2	2	64.424	33	111	4	0	0	29	38	69	4	1
9999	1	4	1157	22	67	26017	26017	2	2	80.2411	153	1291	2	3	29	119	470	783	38	3
9999	1	4	1158	22	69	38978	38978	4	4	100	256	1785	5	12	40	199	420	1310	55	4
9999	1	4	1159	22	71	397208	397208	8	7	100	4264	15936	174	544	1449	2097	2605	10900	2431	72
9999	1	4	1160	22	73	156794	150614	7	5	100	2045	8349	19	63	315	1648	2124	5782	443	20
9999	1	4	1161	22	75	23492	23492	1	1	100	38	229	1	5	3	29	53	171	5	1
9999	1	4	1162	22	77	22076	20672	2	1	100	89	267	3	4	8	74	107	136	24	0
9999	1	4	1163	22	79	131766	130684	5	4	100	1405	7023	12	73	179	1141	1884	4662	477	6
9999	1	4	1164	22	81	8474	8474	2	2	100	43	166	0	3	3	37	40	120	6	0
9999	1	4	1165	22	83	20411	17519	3	2	79.1198	105	433	2	2	6	94	106	299	27	0
9999	1	4	1166	22	85	24095	24095	4	4	100	23	310	0	0	3	20	49	260	1	1
9999	1	4	1167	22	87	47202	47202	1	1	100	135	1507	0	11	32	92	264	1173	70	7
9999	1	4	1168	22	89	52627	52627	1	1	100	175	837	3	4	23	145	188	612	37	8
9999	1	4	1169	22	91	10416	10169	2	1	100	35	135	1	1	2	31	43	81	11	0
9999	1	4	1170	22	93	21407	18066	3	2	100	110	427	2	4	6	98	95	314	18	1
9999	1	4	1171	22	95	43094	43094	1	1	100	70	989	3	4	11	52	243	713	33	2
9999	1	4	1172	22	97	84081	80655	6	4	100	545	2855	9	22	75	439	1021	1673	161	7
9999	1	4	1173	22	99	53883	53972	2	3	100	156	1026	4	13	25	114	205	786	35	0
9999	1	4	1174	22	101	52294	52294	6	6	98.5161	300	1847	3	15	40	242	470	1298	80	4
9999	1	4	1175	22	103	252458	252458	6	6	100	436	3643	5	42	45	344	578	2883	182	8
9999	1	4	1176	22	105	129819	125398	8	6	99.6493	1170	5469	17	72	195	886	1646	3458	365	12
9999	1	4	1177	22	107	4633	4633	1	1	100	7	8	0	1	0	6	2	6	0	0
9999	1	4	1178	22	109	114078	114078	2	2	100	543	4225	10	36	76	421	820	3254	151	15
9999	1	4	1179	22	111	22331	22331	4	4	92.6604	60	335	0	2	6	52	74	253	9	0
9999	1	4	1180	22	113	60035	60035	4	4	100	218	1263	7	6	27	178	423	636	204	0
9999	1	4	1181	22	115	49756	47826	3	3	100	144	998	5	12	5	122	172	782	44	5
9999	1	4	1182	22	117	46071	46071	3	3	100	361	1583	3	38	33	287	456	1011	116	4
9999	1	4	1183	22	119	39656	38538	5	4	100	130	630	2	4	10	114	161	436	33	1
9999	1	4	1184	22	121	25724	25724	4	4	100	87	538	0	8	11	68	72	431	35	0
9999	1	4	1185	22	123	11199	11199	3	3	100	63	294	1	0	0	62	79	191	24	0
9999	1	4	1186	22	125	15286	15286	2	2	91.713	42	108	1	5	2	34	11	92	5	0
9999	1	4	1187	22	127	14380	14380	2	2	100	63	285	0	5	8	50	95	176	14	0
9999	1	4	1188	22	777	0	0	3	3	100	12	209	0	1	2	9	7	193	9	0
9999	1	4	1189	23	1	107279	107279	12	11	100	147	1830	0	37	30	80	310	1440	80	9
9999	1	4	1190	23	3	68115	68115	16	15	100	93	836	2	26	6	59	150	644	42	2
9999	1	4	1191	23	5	292094	292094	20	19	100	396	5229	6	68	95	227	806	4237	186	15
9999	1	4	1192	23	7	29887	29887	12	11	100	39	325	2	15	2	20	81	223	21	0
9999	1	4	1193	23	9	54789	54789	13	12	100	30	764	0	7	6	17	170	572	22	0
9999	1	4	1194	23	11	119717	119717	16	15	100	182	2196	4	50	29	99	391	1719	86	4
9999	1	4	1195	23	13	39935	39935	10	9	100	29	475	0	2	1	26	72	386	17	1
9999	1	4	1196	23	15	33930	33930	10	9	100	48	417	0	17	2	29	88	307	22	0
9999	1	4	1197	23	17	57164	57164	13	12	100	56	1148	1	26	7	22	242	875	31	2
9999	1	4	1198	23	19	152658	152658	19	18	100	146	2964	0	43	41	62	584	2296	84	7
9999	1	4	1199	23	21	16833	16833	11	10	100	19	176	0	3	0	16	23	145	8	1
9999	1	4	1200	23	23	35178	35178	10	9	100	16	408	0	3	0	13	69	332	7	3
9999	1	4	1201	23	25	50956	50956	9	8	100	73	963	3	26	10	34	178	752	33	1
9999	1	4	1202	23	27	39274	39274	9	8	100	25	411	0	5	1	19	101	291	19	3
9999	1	4	1203	23	29	31432	31432	11	10	100	38	393	0	7	4	27	91	289	13	1
9999	1	4	1204	23	31	202238	202238	21	20	100	300	3325	2	75	34	189	637	2587	101	18
9999	1	4	1205	23	777	0	0	3	3	100	11	40	0	2	0	9	11	27	1	1
9999	1	4	1206	24	1	71622	71622	9	7	100	248	2079	5	16	68	160	388	1646	44	22
9999	1	4	1207	24	3	566015	566015	6	6	100	2677	12666	25	155	562	1934	1981	10062	623	53
9999	1	4	1208	24	5	831374	831374	5	5	100	4430	23586	35	319	1504	2572	3698	17813	2075	168
9999	1	4	1209	24	9	90403	90403	2	2	100	142	1190	1	14	16	111	238	911	41	18
9999	1	4	1210	24	11	32294	32294	6	6	99.519	63	672	0	6	5	52	154	491	27	10
9999	1	4	1211	24	13	166742	166742	8	8	100	259	2012	2	21	56	180	353	1594	65	25
9999	1	4	1212	24	15	102033	102033	6	6	100	375	2610	3	25	71	276	526	1930	153	33
9999	1	4	1213	24	17	157065	157065	3	3	100	567	2591	6	38	140	382	397	2028	167	41
9999	1	4	1214	24	19	32143	32143	4	4	100	155	952	4	12	30	108	214	697	41	6
9999	1	4	1215	24	21	246177	246177	5	5	100	613	3184	2	39	117	455	466	2600	119	24
9999	1	4	1216	24	23	29166	29166	3	3	100	60	377	0	6	2	52	84	279	14	8
9999	1	4	1217	24	25	249859	249859	5	5	100	556	3489	9	42	123	382	570	2828	91	34
9999	1	4	1218	24	27	316777	316777	3	3	100	726	5558	6	66	204	450	841	4410	307	10
9999	1	4	1219	24	29	19592	19592	4	4	100	41	254	0	3	14	24	89	159	6	1
9999	1	4	1220	24	31	1047303	1047303	6	6	100	1852	15679	15	338	706	793	1964	12840	874	68
9999	1	4	1221	24	33	913206	913206	30	30	93.6541	3529	20739	89	287	1519	1634	2942	14411	3387	44
9999	1	4	1222	24	35	48839	48839	3	3	100	119	611	0	7	15	96	133	460	18	15
9999	1	4	1223	24	37	111930	111930	3	3	100	229	2082	2	28	32	167	413	1598	71	34
9999	1	4	1224	24	39	25481	25481	5	5	100	115	494	2	17	16	80	145	334	15	9
9999	1	4	1225	24	41	37221	37221	6	6	100	83	710	0	18	16	48	150	546	14	3
9999	1	4	1226	24	43	149090	149090	7	7	100	453	3192	3	27	148	274	834	2130	227	57
9999	1	4	1227	24	45	102475	102475	6	6	100	503	3011	5	25	149	324	542	2372	96	22
9999	1	4	1228	24	47	51255	51255	7	7	99.6615	154	1839	3	17	40	94	290	1517	32	3
9999	1	4	1229	24	510	618385	618385	9	9	100	11050	30010	318	299	5251	5183	7400	17255	5355	262
9999	1	4	1230	25	1	213081	213081	21	17	100	783	3335	1	74	35	673	852	2348	135	15
9999	1	4	1231	25	3	126594	115458	24	14	99.3194	617	2141	3	80	50	484	649	1424	68	12
9999	1	4	1232	25	5	555869	555869	29	26	100	2582	9947	11	208	520	1843	2136	6960	851	98
9999	1	4	1233	25	7	17376	17376	11	7	72.1172	61	281	0	4	2	55	48	222	10	0
9999	1	4	1234	25	9	778859	775184	44	39	100	2715	10582	17	185	554	1959	1592	7783	1207	35
9999	1	4	1235	25	11	70153	61004	25	13	100	232	848	4	42	16	170	211	607	30	11
9999	1	4	1236	25	13	469950	460901	32	21	100	2917	11996	18	250	740	1909	2874	8089	1033	79
9999	1	4	1237	25	15	160992	157283	27	20	99.2027	441	2280	1	70	36	334	440	1774	66	20
9999	1	4	1238	25	17	1594206	1590964	71	66	100	2859	18571	8	269	509	2073	2713	14610	1248	61
9999	1	4	1239	25	19	11036	11036	6	1	100	26	309	0	4	2	20	51	249	9	0
9999	1	4	1240	25	21	697708	648184	38	31	100	1257	7522	4	115	167	971	1035	6084	403	19
9999	1	4	1241	25	23	511100	474818	34	29	100	1798	5570	4	166	231	1397	1133	3948	489	28
9999	1	4	1242	25	25	785706	785706	24	14	100	5765	17880	50	349	1858	3508	2292	14118	1470	11
9999	1	4	1243	25	27	819149	773765	73	60	100	3390	12740	12	271	566	2541	2736	9121	883	49
9999	1	4	1244	25	777	0	0	1	1	100	0	0	0	0	0	0	0	0	0	0
9999	1	4	1245	26	1	10239	10239	2	2	100	15	97	0	6	0	9	41	55	1	1
9999	1	4	1246	26	3	9343	9343	3	3	100	15	61	0	5	0	10	10	48	3	1
9999	1	4	1247	26	5	108110	115209	9	11	100	319	1391	2	97	9	211	340	975	76	8
9999	1	4	1248	26	7	28645	28645	3	3	100	98	396	3	48	3	44	70	311	15	3
9999	1	4	1249	26	9	23075	23075	6	6	100	21	385	0	12	0	9	130	245	10	0
9999	1	4	1250	26	11	15138	15138	4	4	100	41	119	1	28	0	12	37	71	11	2
9999	1	4	1251	26	13	8519	4614	4	2	100	16	44	0	4	0	12	13	31	0	0
9999	1	4	1252	26	15	59334	58851	8	7	100	120	528	2	39	0	79	110	397	21	3
9999	1	4	1253	26	17	105054	105209	7	8	100	392	1986	3	111	33	245	508	1390	88	16
9999	1	4	1254	26	19	17439	17439	3	3	100	24	155	0	10	0	14	16	135	4	0
9999	1	4	1255	26	21	154140	154139	20	20	100	699	3605	11	151	103	434	769	2642	194	28
9999	1	4	1256	26	23	43391	43351	6	6	100	118	717	1	46	7	64	184	499	34	3
9999	1	4	1257	26	25	133874	133914	7	8	100	993	4116	7	178	87	721	1054	2903	159	28
9999	1	4	1258	26	27	51528	45680	5	5	100	106	742	0	36	3	67	303	401	38	6
9999	1	4	1259	26	29	26296	26296	5	5	100	47	328	1	23	2	21	46	271	11	1
9999	1	4	1260	26	31	24998	25287	4	5	100	37	330	0	22	1	14	52	273	5	2
9999	1	4	1261	26	33	37905	37905	4	4	100	115	448	0	46	3	66	89	346	13	1
9999	1	4	1262	26	35	30499	30449	3	3	100	115	482	1	33	2	79	114	347	21	10
9999	1	4	1263	26	37	75798	77755	9	11	100	84	623	0	39	6	39	144	437	42	3
9999	1	4	1264	26	39	13744	13744	3	3	100	37	210	0	16	0	21	58	143	9	3
9999	1	4	1265	26	41	36224	36224	4	4	100	78	703	0	31	6	41	88	594	21	2
9999	1	4	1266	26	43	25706	15328	5	4	57.3982	33	151	0	21	2	11	25	115	11	1
9999	1	4	1267	26	45	104206	108961	8	9	100	304	1568	3	112	39	150	277	1203	88	3
9999	1	4	1268	26	47	33539	33250	5	5	100	48	316	0	15	0	33	73	231	12	3
9999	1	4	1269	26	49	407809	407879	30	31	100	2662	9257	58	325	401	1878	2469	6160	628	106
9999	1	4	1270	26	51	25044	25044	4	4	100	57	221	0	19	1	37	81	128	12	0
9999	1	4	1271	26	53	15237	15237	4	4	100	17	158	0	8	1	8	28	122	8	0
9999	1	4	1272	26	55	92750	92558	3	3	100	214	985	2	70	9	133	160	779	46	6
9999	1	4	1273	26	57	41346	41346	5	5	100	78	535	1	32	2	43	72	443	20	5
9999	1	4	1274	26	59	45786	45786	7	7	100	85	431	1	27	0	57	120	283	28	5
9999	1	4	1275	26	61	36297	36297	8	8	98.8782	71	407	1	39	2	29	72	316	19	2
9999	1	4	1276	26	63	31635	30477	13	12	100	38	283	0	16	1	21	59	216	8	2
9999	1	4	1277	26	65	293687	286969	12	12	100	1813	6564	14	301	310	1188	1377	4608	579	37
9999	1	4	1278	26	67	64266	64266	6	6	100	162	618	2	86	1	73	126	468	24	6
9999	1	4	1279	26	69	25239	25239	4	4	100	81	383	1	35	3	42	97	278	8	3
9999	1	4	1280	26	71	11255	11255	5	5	100	26	141	1	13	1	11	41	87	13	1
9999	1	4	1281	26	73	70694	70744	5	6	100	221	946	1	107	9	104	186	725	35	17
9999	1	4	1282	26	75	159287	157139	8	7	100	844	3494	9	143	74	618	642	2680	172	33
9999	1	4	1283	26	77	262089	262089	12	12	99.7402	1490	7726	17	293	257	923	1628	5680	418	44
9999	1	4	1284	26	79	17279	17279	4	4	100	71	266	0	6	1	64	52	200	14	2
9999	1	4	1285	26	81	642971	642971	14	14	100	2445	11895	17	416	479	1533	1981	9138	775	103
9999	1	4	1286	26	83	2172	2172	2	2	100	3	27	0	2	0	1	11	16	0	0
9999	1	4	1287	26	85	11401	11401	2	2	100	33	182	0	12	1	20	80	96	6	1
9999	1	4	1288	26	87	88358	88367	8	9	100	194	960	2	64	8	120	227	684	49	4
